rank,name,confed,off,def,spi
184,Martinique,CONCACAF,0.0017499741164348,1.4265092519056135,28.433569105691053
185,Yemen,AFC,0.1527832267684449,1.6558126516957965,28.40068292682927
186,Nepal,AFC,0.0651253337081106,1.5610875241988285,28.060406504065043
187,St. Kitts and Nevis,CONCACAF,0.261563416591253,1.8629474066132152,27.989934959349593
188,Seychelles,CAF,0.0034063509491655,1.6202097027666191,26.660056910569104
189,Vietnam,AFC,0.1695680362792362,1.8907101328618563,26.558073170731706
190,Dominica,CONCACAF,0.1442378121148629,2.0916217088090794,24.574731707317074
191,Barbados,CONCACAF,0.0007654063904544,1.9519426856815296,23.88461788617886
192,India,AFC,0.0542235331220848,2.1400488799706023,23.078552845528456
193,Chinese Taipei,AFC,0.1778063237768872,2.845049084360021,19.566065040650408
194,Anguilla,CONCACAF,0.0013066698151893,2.578039697429324,19.334739837398374
195,Philippines,AFC,0.120940390858544,2.831006725140528,19.03459349593496
196,St. Martin,CONCACAF,0.044597173053162,2.7069007205558777,18.981276422764225
197,Montserrat,CONCACAF,0.0414038249716678,2.737862037000874,18.744731707317076
198,St. Lucia,CONCACAF,0.0624658722036072,2.7883082547889977,18.684162601626017
199,Bhutan,AFC,0.0012457423346283,2.752982272134129,18.186
200,US Virgin Islands,CONCACAF,0.0004233584581196,2.770003610684306,18.092894308943087
201,Sint Maarten,CONCACAF,0.0007010795396345,2.796182131513524,17.96380487804878
202,Laos,AFC,0.0043941373327009,2.835099616993763,17.768674796747966
203,Bahamas,CONCACAF,0.0017349692716393,2.842902470881937,17.690764227642276
204,Brunei,AFC,0.001054895614829,2.845049084360021,17.64188617886179
205,Timor-Leste,AFC,0.0011347878599612,2.845049084360021,17.638772357723575
206,Turks and Caicos Islands,CONCACAF,0.0003776001635597,2.845049084360021,17.63058536585366
