rank_old,name,confed_old,off_old,def_old,spi_old,rank_new,confed_new,off_new,def_new,spi_new,_merge,rank_change,off_change,def_change,spi_change
96,Armenia,UEFA,1.342780570773873,1.2575930064327367,48.21419512195122,88,UEFA,1.2361748732243505,1.138354649287806,47.71513821138211,both,8,-0.10660569754952243,-0.1192383571449307,-0.4990569105691094
90,United Arab Emirates,AFC,1.5418798598956065,1.3783602004602742,49.18302439024391,89,AFC,1.200756554093363,1.1040784666667218,47.658853658536586,both,1,-0.3411233058022436,-0.27428173379355236,-1.524170731707322
56,Belarus,UEFA,1.6126923700943414,0.9435628552396934,55.17948780487805,90,UEFA,1.0001013364682505,0.8927613769041055,47.628365853658536,both,-34,-0.6125910336260909,-0.0508014783355879,-7.551121951219514
104,Oman,AFC,0.9411544061361236,0.9366137086551634,46.93628455284553,91,AFC,1.0340493890495537,0.941021244508199,47.52347967479675,both,13,0.09289498291343012,0.00440753585303566,0.5871951219512184
151,Namibia,CAF,0.7721756729075755,1.510521553085373,38.165235772357725,92,CAF,1.0777954891395305,0.994299635239716,47.40843089430894,both,59,0.305619816231955,-0.5162219178456571,9.243195121951217
91,Gambia,CAF,1.3992025380609252,1.252078046631253,48.9351056910569,93,CAF,1.1625784909526384,1.0856618802362277,47.38692682926829,both,-2,-0.23662404710828677,-0.16641616639502543,-1.5481788617886068
94,Guatemala,CONCACAF,1.4704176086733167,1.3650278551870272,48.52478048780488,94,CONCACAF,1.0336048575185244,0.95673367191633,47.25781300813008,both,0,-0.43681275115479234,-0.4082941832706972,-1.266967479674804
118,Kazakhstan,UEFA,0.987518256454756,1.2389906702421736,43.93348780487805,95,UEFA,1.0708118438998455,1.0127669385059863,47.08479674796748,both,23,0.08329358744508952,-0.22622373173618726,3.1513089430894325
141,Togo,CAF,0.4382688332632496,0.950962638356767,39.79618699186992,96,CAF,1.1005010869393168,1.0697307105735323,46.79437398373984,both,45,0.6622322536760672,0.11876807221676533,6.998186991869922
109,Angola,CAF,1.1379628347951836,1.28260318641747,45.37476422764228,97,CAF,1.034597100738743,1.004536952774461,46.747235772357726,both,12,-0.10336573405644067,-0.2780662336430091,1.3724715447154452
100,Iraq,AFC,1.130031116906699,1.0629873791298723,47.82718699186992,98,AFC,1.008864850113519,0.9731949789475508,46.720260162601626,both,2,-0.1211662667931801,-0.08979240018232149,-1.1069268292682963
