prior_rank,name,prior_off,prior_def,prior_spi,new_rank,new_off,new_def,new_spi,rank_change,off_change,def_change,spi_change,status
165,Bangladesh,0.2103291336900705,1.0512382788603387,35.290821138211385,148,0.09521539489260157,0.7093961243332452,38.35947154471545,17,-0.11511373879746893,-0.34184215452709354,3.0686504065040623,rated
44,North Macedonia,1.5550069517940426,0.7693298182974065,56.6509349593496,149,0.004484800277490159,0.611379736019862,38.10724390243902,-105,-1.5505221515165524,-0.1579500822775446,-18.543691056910575,rated
170,Central African Republic,0.6668582790459527,1.8215378106934808,33.67985365853659,150,0.16017062379836855,0.8397333979600144,37.85739837398374,20,-0.5066876552475842,-0.9818044127334663,4.177544715447155,rated
36,Madagascar,1.8762016122718523,0.9348600394231064,58.25014634146341,151,0.7862018859610863,1.658160427544698,37.67462601626016,-115,-1.089999726310766,0.7233003881215916,-20.57552032520325,rated
48,Albania,1.3299662856261114,0.6024358055056261,56.12565040650407,152,0.5143359178569397,1.3223246616504376,37.61550406504065,-104,-0.8156303677691717,0.7198888561448115,-18.510146341463418,rated
144,Nicaragua,0.6621837081636904,1.296195312170572,38.98254471544716,153,0.004146908877526515,0.6611951433543901,37.45078048780488,-9,-0.6580367992861639,-0.6350001688161819,-1.5317642276422845,rated
158,Mauritius,0.487019486671552,1.3053114247215445,36.49255284552846,154,0.487019486671552,1.3053114247215445,37.36712195121951,4,0.0,0.0,0.8745691056910516,rated
181,Cayman Islands,0.010283896891947,1.431755105074524,28.476048780487805,155,0.03273706624947178,0.7193433004998985,37.282455284552846,26,0.02245316935752478,-0.7124118045746256,8.806406504065041,rated
74,Guinea,1.2220713575848512,0.8571566459285833,51.52716260162602,156,0.6362694854151,1.5345450598093335,36.982032520325205,-82,-0.5858018721697512,0.6773884138807502,-14.545130081300812,rated
167,Liechtenstein,0.2228307536334731,1.1052084113935945,34.85655284552846,157,0.26842071364808284,1.0958040034919985,36.54146341463415,10,0.04558996001460974,-0.009404407901596024,1.6849105691056891,rated
164,Somalia,0.2854884336962092,1.141767558832842,35.390211382113826,158,0.2854884336962092,1.141767558832842,36.29369105691057,6,0.0,0.0,0.903479674796742,rated
174,Hong Kong,0.3568915348647197,1.5470463312424845,32.22469105691057,159,0.0019535787374116327,0.7653283779868304,36.2000569105691,15,-0.35493795612730805,-0.7817179532556541,3.9753658536585306,rated
132,Andorra,0.6504691590162619,1.0883964594618816,41.163284552845525,160,0.10269812785966338,0.9250203811200287,35.97162601626016,-28,-0.5477710311565985,-0.16337607834185286,-5.191658536585365,rated
84,Comoros,1.2522196007193491,1.0300818039157935,49.77282926829268,161,0.09850343890210114,1.0064714504631882,34.97640650406504,-77,-1.153716161817248,-0.023610353452605315,-14.796422764227643,rated
61,Niger,1.564167852430253,0.9540623863851414,54.4799349593496,162,0.24180706326374857,1.2430398227884043,34.585617886178866,-101,-1.3223607891665043,0.2889774364032629,-19.894317073170733,rated
117,Mozambique,1.0013598461274082,1.243878604956439,44.05486991869918,163,0.0024989473127915497,0.9430275799590991,34.19825203252032,-46,-0.9988608988146167,-0.30085102499733984,-9.85661788617886,rated
151,Namibia,0.7721756729075755,1.510521553085373,38.165235772357725,164,0.0027597757618862927,0.9935285495368116,33.63891056910569,-13,-0.7694158971456893,-0.5169930035485615,-4.526325203252036,rated
173,Djibouti,0.3791185307411888,1.574673201158411,32.25772357723577,165,0.3791185307411888,1.574673201158411,33.1100081300813,8,0.0,0.0,0.852284552845525,rated
175,Swaziland,0.487019486671552,1.7394488724773496,32.113926829268294,166,0.487019486671552,1.7394488724773496,32.95015447154472,9,0.0,0.0,0.8362276422764268,rated
107,Zambia,1.027378743968428,1.134042161110672,45.71178048780488,167,0.005012385094977252,1.0922360120498007,32.59282926829268,-60,-1.0223663588734508,-0.04180614906087121,-13.118951219512198,rated
201,Bhutan,0.0012199744600042,2.867315150197835,17.555821138211382,168,0.0019535787374116327,1.1043554977400398,32.45186991869919,33,0.0007336042774074326,-1.7629596524577953,14.896048780487806,rated
163,Burundi,0.1438788304080051,0.9360719657661052,35.54434959349593,169,0.004846403354644234,1.1296433883798565,32.206764227642275,-6,-0.13903242705336086,0.19357142261375127,-3.3375853658536556,rated
192,India,0.0593063761572888,2.243765453350884,22.357365853658536,170,0.0016275431760432045,1.1349232557075912,32.118024390243896,22,-0.0576788329812456,-1.108842197643293,9.76065853658536,rated
124,Vanuatu,0.0361666728615132,0.2327056130329961,42.470382113821145,171,0.2453296249202413,1.5431657054643928,31.602040650406504,-47,0.2091629520587281,1.3104600924313967,-10.868341463414641,rated
111,Malawi,0.8192835113560593,0.9790091309196,44.78649593495936,172,0.18818217861661002,1.5170856351524658,31.007121951219514,-61,-0.6311013327394492,0.5380765042328658,-13.779373983739848,rated
197,St. Martin,0.0325870680318229,2.867315150197835,17.911430894308943,173,0.15728582664804466,1.4750196756198717,30.990666666666666,24,0.12469875861622176,-1.3922954745779634,13.079235772357723,rated
121,Bahrain,0.951189916125576,1.311861723562406,42.6629512195122,174,0.0037319545266939697,1.2624124924860791,30.86433333333333,-53,-0.9474579615988821,-0.049449231076326816,-11.79861788617887,rated
206,US Virgin Islands,0.0003573987061895,2.867315150197835,17.515186991869918,175,0.0017638853198881838,1.3546591836836055,29.91609756097561,31,0.0014064866136986839,-1.5126559665142296,12.400910569105694,rated
143,Puerto Rico,0.2768045666238835,0.811397681814399,39.02389430894309,176,0.001823164512864262,1.436936763542017,29.103422764227645,-33,-0.27498140211101924,0.625539081727618,-9.920471544715447,rated
183,Yemen,0.1543583327167242,1.6687714557179902,28.289138211382117,177,0.1543583327167242,1.6687714557179902,29.1029756097561,6,0.0,0.0,0.813837398373984,rated
185,Nepal,0.0657967379105025,1.5733049856772552,27.918634146341464,178,0.0657967379105025,1.5733049856772552,28.751991869918697,7,0.0,0.0,0.8333577235772331,rated
82,Mali,1.3512631439826466,1.127044583252487,49.87786991869918,179,0.0035659727863609518,1.5352634007571078,28.214536585365853,-97,-1.3476971711962855,0.40821881750462086,-21.66333333333333,rated
126,Guyana,0.2383330341681031,0.4873547240202178,42.45074796747967,180,0.2977738385587316,1.9956473146518334,28.07254471544715,-54,0.05944080439062849,1.5082925906316156,-14.37820325203252,rated
102,Dominican Republic,0.9091387095542532,0.8682168011078385,47.33805691056911,181,0.7529650347824431,2.725289970847091,27.556536585365855,-79,-0.1561736747718101,1.8570731697392522,-19.781520325203253,rated
188,Seychelles,0.0034414684404991,1.632889869204233,26.526747967479675,182,0.0034414684404991,1.632889869204233,27.310666666666666,6,0.0,0.0,0.7839186991869909,rated
171,St. Vincent and the Grenadines,0.1736860263864797,1.1797239718456871,33.318463414634145,183,0.12376774896891832,1.977294887628878,26.003650406504065,-12,-0.049918277417561385,0.797570915783191,-7.314813008130081,rated
162,Afghanistan,0.1147330505876816,0.8533603436362759,36.04880487804878,184,0.018486857621001655,1.8362249030634823,25.76130894308943,-22,-0.09624619296667994,0.9828645594272064,-10.287495934959349,rated
150,Solomon Islands,0.0059129146389868,0.5154012049834891,38.2880406504065,185,0.5928092651678413,2.8370273624277367,24.901634146341465,-35,0.5868963505288545,2.3216261574442476,-13.386406504065036,rated
93,Kuwait,1.3485275675625537,1.2223613550804426,48.68414634146341,186,0.5873877836448266,2.8370273624277367,24.84126016260163,-93,-0.7611397839177271,1.614666007347294,-23.842886178861782,rated
81,Azerbaijan,1.3167569710888911,1.0896395280678428,49.88039024390243,187,0.3542758043462884,2.572431713538589,24.138991869918698,-106,-0.9624811667426028,1.4827921854707462,-25.741398373983735,rated
148,Grenada,0.313197459330358,0.9060550612273488,38.42459349593496,188,0.002680736837918188,2.0422398161422564,23.859617886178864,-40,-0.3105167224924398,1.1361847549149076,-14.564975609756093,rated
195,Philippines,0.1247660628868246,2.867315150197835,18.84812195121951,189,0.000981399972603956,2.188006754893197,22.737577235772356,6,-0.12378466291422065,-0.6793083953046382,3.889455284552845,rated
104,Oman,0.9411544061361236,0.9366137086551634,46.93628455284553,190,0.0024989473127915497,2.190805495967049,22.71261788617886,-86,-0.938655458823332,1.2541917873118855,-24.223666666666666,rated
64,New Caledonia,0.4829287386694577,0.0050592430148518,52.956178861788615,191,0.0024752356356011183,2.2117924565457647,22.584959349593493,-127,-0.4804535030338566,2.206733213530913,-30.371219512195122,rated
203,Sint Maarten,0.0006947188333796,2.867315150197835,17.522357723577233,192,0.0008509857480565847,2.3009470749942142,21.899056910569108,11,0.00015626691467698472,-0.5663680752036209,4.376699186991875,rated
172,Belize,0.0913757355184679,1.143566602663775,32.50273983739837,193,0.23341197046170784,2.8370273624277367,20.899227642276422,-21,0.14203623494323994,1.6934607597639617,-11.60351219512195,rated
193,Chinese Taipei,0.1796394032591468,2.867315150197835,19.46231707317073,194,0.1796394032591468,2.867315150197835,20.12431707317073,-1,0.0,0.0,0.661999999999999,rated
152,Bonaire,0.0380549057300581,0.5705460925246817,38.13827642276422,195,0.1332000738800044,2.8370273624277367,19.76977235772358,-43,0.09514516814994631,2.266481269903055,-18.368504065040643,rated
196,Montserrat,0.0418306742559366,2.759289230192666,18.630235772357725,196,0.0418306742559366,2.759289230192666,19.279105691056913,0,0.0,0.0,0.6488699186991873,rated
129,Tanzania,0.994623791756703,1.411501311524872,42.082,197,0.0011948050673178362,2.8246157239445195,18.409560975609754,-68,-0.9934289866893852,1.4131144124196475,-23.672439024390247,rated
205,Bahamas,0.0018331742626462,2.867315150197835,17.51911382113821,198,0.0007087156849139979,2.8370273624277367,18.336487804878047,7,-0.0011244585777322022,-0.03028778777009844,0.8173739837398379,rated
190,Barbados,0.0007368838492784,1.916053884192872,24.13725203252033,199,0.0013923256719676111,2.8370273624277367,18.32912195121951,-9,0.0006554418226892111,0.9209734782348646,-5.8081300813008205,rated
180,Tajikistan,0.1572583364634953,1.575197154424329,29.19108943089431,200,0.0006020131375570576,2.8370273624277367,18.323357723577235,-20,-0.15665632332593823,1.2618302080034076,-10.867731707317073,rated
176,Myanmar,0.2084568614179258,1.456088405716383,31.04457723577236,201,0.0005308781059857641,2.8370273624277367,18.31523577235772,-25,-0.20792598331194004,1.3809389567113537,-12.729341463414638,rated
194,Anguilla,0.0013789968056795,2.5783151408932112,19.343479674796747,202,0.0006138689761522731,2.8370273624277367,18.299235772357726,-8,-0.000765127829527227,0.25871222153452544,-1.044243902439021,rated
198,Laos,0.0044394383254649,2.857287815811058,17.6500243902439,203,0.0044394383254649,2.857287815811058,18.201008130081302,-5,0.0,0.0,0.5509837398374025,rated
204,Brunei,0.0010657709732887,2.867315150197835,17.521227642276425,204,0.0010657709732887,2.867315150197835,18.169585365853656,0,0.0,0.0,0.6483577235772309,rated
202,Timor-Leste,0.0011464868608664,2.867315150197835,17.539243902439026,205,0.0011464868608664,2.867315150197835,18.146650406504065,-3,0.0,0.0,0.6074065040650396,rated
200,Turks and Caicos Islands,0.0003814930009888,2.867315150197835,17.563536585365856,206,0.0003814930009888,2.867315150197835,18.112325203252034,-6,0.0,0.0,0.5487886178861778,rated
